"","model","year","component","product","material","value"
"1426","HP elitebook 14.1"" 6930p ","2008","Other components*","Laptop","Plastic",25.8
"1427","HP elitebook 14.1"" 6930p ","2008","Other components*","Laptop","PCB",61.3
"1428","HP elitebook 14.1"" 6930p ","2008","Other components*","Laptop","Others",3.6
"1429","HP Elitebook 17"" 8730w ","2008","Battery","Laptop","Steel",7.2
"1430","HP Elitebook 17"" 8730w ","2008","Battery","Laptop","Plastic",45
"1431","HP Elitebook 17"" 8730w ","2008","Battery","Laptop","Li-ion battery",373.7
"1432","HP Elitebook 17"" 8730w ","2008","Battery","Laptop","PCB",4
"1433","HP Elitebook 17"" 8730w ","2008","Chasis bottom","Laptop","Steel",17.5
"1434","HP Elitebook 17"" 8730w ","2008","Chasis bottom","Laptop","Plastic",44.9
"1435","HP Elitebook 17"" 8730w ","2008","Chasis bottom","Laptop","Other metals",305.7
"1436","HP Elitebook 17"" 8730w ","2008","Chasis bottom","Laptop","Others",1.8
"1437","HP Elitebook 17"" 8730w ","2008","Display","Laptop","Aluminum",231.31
"1438","HP Elitebook 17"" 8730w ","2008","Display","Laptop","Steel",167.3
"1439","HP Elitebook 17"" 8730w ","2008","Display","Laptop","Plastic",313.1
"1440","HP Elitebook 17"" 8730w ","2008","Display","Laptop","PCB",25
"1441","HP Elitebook 17"" 8730w ","2008","Display","Laptop","Flat panel glass",315
"1442","HP Elitebook 17"" 8730w ","2008","Display","Laptop","Other metals",188
"1443","HP Elitebook 17"" 8730w ","2008","Display","Laptop","Others",5.1
"1444","HP Elitebook 17"" 8730w ","2008","Fan","Laptop","Aluminum",0.3
"1445","HP Elitebook 17"" 8730w ","2008","Fan","Laptop","Copper",1.2
"1446","HP Elitebook 17"" 8730w ","2008","Fan","Laptop","Steel",9.3
"1447","HP Elitebook 17"" 8730w ","2008","Fan","Laptop","Plastic",15.6
"1448","HP Elitebook 17"" 8730w ","2008","Fan","Laptop","PCB",0.5
"1449","HP Elitebook 17"" 8730w ","2008","Heat sink","Laptop","Aluminum",82
"1450","HP Elitebook 17"" 8730w ","2008","Heat sink","Laptop","Copper",58.5
"1451","HP Elitebook 17"" 8730w ","2008","Heat sink","Laptop","Steel",18.9
"1452","HP Elitebook 17"" 8730w ","2008","Heat sink","Laptop","Plastic",2
"1453","HP Elitebook 17"" 8730w ","2008","Keyboard","Laptop","Aluminum",153.9
"1454","HP Elitebook 17"" 8730w ","2008","Keyboard","Laptop","Copper",7.8
"1455","HP Elitebook 17"" 8730w ","2008","Keyboard","Laptop","Steel",44.28
"1456","HP Elitebook 17"" 8730w ","2008","Keyboard","Laptop","Plastic",197.39
"1457","HP Elitebook 17"" 8730w ","2008","Keyboard","Laptop","PCB",17.63
"1458","HP Elitebook 17"" 8730w ","2008","Keyboard","Laptop","Others",3.4
"1459","HP Elitebook 17"" 8730w ","2008","Motherboard","Laptop","Aluminum",2.9
"1460","HP Elitebook 17"" 8730w ","2008","Motherboard","Laptop","Steel",32.7
"1461","HP Elitebook 17"" 8730w ","2008","Motherboard","Laptop","Plastic",29
"1462","HP Elitebook 17"" 8730w ","2008","Motherboard","Laptop","PCB",280
"1463","HP Elitebook 17"" 8730w ","2008","Motherboard","Laptop","Others",2.9
"1464","HP Elitebook 17"" 8730w ","2008","Optical drive","Laptop","Aluminum",60.48
"1465","HP Elitebook 17"" 8730w ","2008","Optical drive","Laptop","Copper",4.57
"1466","HP Elitebook 17"" 8730w ","2008","Optical drive","Laptop","Steel",49.32
"1467","HP Elitebook 17"" 8730w ","2008","Optical drive","Laptop","Plastic",33.95
"1468","HP Elitebook 17"" 8730w ","2008","Optical drive","Laptop","PCB",17.84
"1469","HP Elitebook 17"" 8730w ","2008","Optical drive","Laptop","Others",7.94
"1470","HP Elitebook 17"" 8730w ","2008","Speakers","Laptop","Aluminum",0.4
"1471","HP Elitebook 17"" 8730w ","2008","Speakers","Laptop","Copper",0.3
"1472","HP Elitebook 17"" 8730w ","2008","Speakers","Laptop","Steel",4.6
"1473","HP Elitebook 17"" 8730w ","2008","Speakers","Laptop","Plastic",31.8
"1474","HP Elitebook 17"" 8730w ","2008","Speakers","Laptop","Others",0.1
"1475","HP Elitebook 17"" 8730w ","2008","Other components*","Laptop","Aluminum",27.8
"1476","HP Elitebook 17"" 8730w ","2008","Other components*","Laptop","Copper",0.4
"1477","HP Elitebook 17"" 8730w ","2008","Other components*","Laptop","Steel",4.9
"1478","HP Elitebook 17"" 8730w ","2008","Other components*","Laptop","Plastic",52.48
"1479","HP Elitebook 17"" 8730w ","2008","Other components*","Laptop","PCB",23.6
"1480","HP Elitebook 17"" 8730w ","2008","Other components*","Laptop","Others",3.22
"1481","Dell Latitude 14.1"" E6410 ","2010","Battery","Laptop","Steel",1.5
"1482","Dell Latitude 14.1"" E6410 ","2010","Battery","Laptop","Plastic",35
"1483","Dell Latitude 14.1"" E6410 ","2010","Battery","Laptop","Li-ion battery",285
"1484","Dell Latitude 14.1"" E6410 ","2010","Battery","Laptop","PCB",8
"1485","Dell Latitude 14.1"" E6410 ","2010","Battery","Laptop","Others",1.5
"1486","Dell Latitude 14.1"" E6410 ","2010","Chasis bottom","Laptop","Aluminum",32.64
"1487","Dell Latitude 14.1"" E6410 ","2010","Chasis bottom","Laptop","Steel",1.2
"1488","Dell Latitude 14.1"" E6410 ","2010","Chasis bottom","Laptop","Plastic",1.1
"1489","Dell Latitude 14.1"" E6410 ","2010","Chasis bottom","Laptop","Other metals",239.7
"1490","Dell Latitude 14.1"" E6410 ","2010","Chasis bottom","Laptop","Others",10.26
"1491","Dell Latitude 14.1"" E6410 ","2010","Chasis top","Laptop","Aluminum",20.07
"1492","Dell Latitude 14.1"" E6410 ","2010","Chasis top","Laptop","Copper",13.4
"1493","Dell Latitude 14.1"" E6410 ","2010","Chasis top","Laptop","Steel",43.1
"1494","Dell Latitude 14.1"" E6410 ","2010","Chasis top","Laptop","Plastic",16.3
"1495","Dell Latitude 14.1"" E6410 ","2010","Chasis top","Laptop","PCB",0.6
"1496","Dell Latitude 14.1"" E6410 ","2010","Chasis top","Laptop","Other metals",150.45
"1497","Dell Latitude 14.1"" E6410 ","2010","Chasis top","Laptop","Others",7.48
"1498","Dell Latitude 14.1"" E6410 ","2010","Display","Laptop","Steel",36.9
"1499","Dell Latitude 14.1"" E6410 ","2010","Display","Laptop","Plastic",175
"1500","Dell Latitude 14.1"" E6410 ","2010","Display","Laptop","PCB",20
"1501","Dell Latitude 14.1"" E6410 ","2010","Display","Laptop","Flat panel glass",170
"1502","Dell Latitude 14.1"" E6410 ","2010","Display","Laptop","Other metals",9
"1503","Dell Latitude 14.1"" E6410 ","2010","Display","Laptop","Others",3.5
"1504","Dell Latitude 14.1"" E6410 ","2010","Fan","Laptop","Aluminum",2.69
"1505","Dell Latitude 14.1"" E6410 ","2010","Fan","Laptop","Copper",0.7
"1506","Dell Latitude 14.1"" E6410 ","2010","Fan","Laptop","Steel",0.7
"1507","Dell Latitude 14.1"" E6410 ","2010","Fan","Laptop","Plastic",15.2
"1508","Dell Latitude 14.1"" E6410 ","2010","Fan","Laptop","PCB",2.5
"1509","Dell Latitude 14.1"" E6410 ","2010","Fan","Laptop","Others",0.7
"1510","Dell Latitude 14.1"" E6410 ","2010","Hard drive","Laptop","Copper",0.4
"1511","Dell Latitude 14.1"" E6410 ","2010","Hard drive","Laptop","Steel",91.87
"1512","Dell Latitude 14.1"" E6410 ","2010","Hard drive","Laptop","PCB",11.6
"1513","Dell Latitude 14.1"" E6410 ","2010","Hard drive","Laptop","Others",6.5
"1514","Dell Latitude 14.1"" E6410 ","2010","Heat sink","Laptop","Aluminum",22.7
"1515","Dell Latitude 14.1"" E6410 ","2010","Heat sink","Laptop","Copper",22.6
"1516","Dell Latitude 14.1"" E6410 ","2010","Heat sink","Laptop","Steel",8.6
"1517","Dell Latitude 14.1"" E6410 ","2010","Keyboard","Laptop","Aluminum",63
"1518","Dell Latitude 14.1"" E6410 ","2010","Keyboard","Laptop","Plastic",66.1
"1519","Dell Latitude 14.1"" E6410 ","2010","Motherboard","Laptop","Steel",1.8
"1520","Dell Latitude 14.1"" E6410 ","2010","Motherboard","Laptop","PCB",300
"1521","Dell Latitude 14.1"" E6410 ","2010","Optical drive","Laptop","Aluminum",54.2
"1522","Dell Latitude 14.1"" E6410 ","2010","Optical drive","Laptop","Copper",1.8
"1523","Dell Latitude 14.1"" E6410 ","2010","Optical drive","Laptop","Steel",51
"1524","Dell Latitude 14.1"" E6410 ","2010","Optical drive","Laptop","Plastic",23.3
"1525","Dell Latitude 14.1"" E6410 ","2010","Optical drive","Laptop","PCB",16.3
"1526","Dell Latitude 14.1"" E6410 ","2010","Optical drive","Laptop","Others",1
"1527","Dell Latitude 14.1"" E6410 ","2010","Speakers","Laptop","Plastic",11.2
"1528","Dell Latitude 14.1"" E6410 ","2010","Speakers","Laptop","Others",2.6
"1529","Dell Latitude 14.1"" E6410 ","2010","Other components*","Laptop","Aluminum",1.8
"1530","Dell Latitude 14.1"" E6410 ","2010","Other components*","Laptop","Steel",56.9
"1531","Dell Latitude 14.1"" E6410 ","2010","Other components*","Laptop","Plastic",169.7
"1532","Dell Latitude 14.1"" E6410 ","2010","Other components*","Laptop","PCB",17.9
"1533","Dell Latitude 14.1"" E6410 ","2010","Other components*","Laptop","Others",22.8
"1534","Apple Macbook pro 15.4"" A1286 ","2011","Battery","Laptop","Steel",1.3
"1535","Apple Macbook pro 15.4"" A1286 ","2011","Battery","Laptop","Plastic",0.3
"1536","Apple Macbook pro 15.4"" A1286 ","2011","Battery","Laptop","Li-ion battery",460
"1537","Apple Macbook pro 15.4"" A1286 ","2011","Battery","Laptop","Others",4.7
"1538","Apple Macbook pro 15.4"" A1286 ","2011","Chasis bottom","Laptop","Aluminum",198
"1539","Apple Macbook pro 15.4"" A1286 ","2011","Chasis bottom","Laptop","Steel",1.3
"1540","Apple Macbook pro 15.4"" A1286 ","2011","Chasis top","Laptop","Aluminum",288
"1541","Apple Macbook pro 15.4"" A1286 ","2011","Chasis top","Laptop","Steel",24.8
"1542","Apple Macbook pro 15.4"" A1286 ","2011","Chasis top","Laptop","Others",4.4
"1543","Apple Macbook pro 15.4"" A1286 ","2011","Display","Laptop","Aluminum",86.3
"1544","Apple Macbook pro 15.4"" A1286 ","2011","Display","Laptop","Copper",0.3
"1545","Apple Macbook pro 15.4"" A1286 ","2011","Display","Laptop","Steel",2.2
"1546","Apple Macbook pro 15.4"" A1286 ","2011","Display","Laptop","Plastic",145.1
"1547","Apple Macbook pro 15.4"" A1286 ","2011","Display","Laptop","Flat panel glass",219
"1548","Apple Macbook pro 15.4"" A1286 ","2011","Display","Laptop","Others",13.1
"1549","Apple Macbook pro 15.4"" A1286 ","2011","Fan","Laptop","Aluminum",12.4
"1550","Apple Macbook pro 15.4"" A1286 ","2011","Fan","Laptop","Copper",0.8
"1551","Apple Macbook pro 15.4"" A1286 ","2011","Fan","Laptop","Steel",4.2
"1552","Apple Macbook pro 15.4"" A1286 ","2011","Fan","Laptop","Plastic",5.2
"1553","Apple Macbook pro 15.4"" A1286 ","2011","Fan","Laptop","PCB",2.4
"1554","Apple Macbook pro 15.4"" A1286 ","2011","Fan","Laptop","Other metals",9
"1555","Apple Macbook pro 15.4"" A1286 ","2011","Hard drive","Laptop","Aluminum",3.5
"1556","Apple Macbook pro 15.4"" A1286 ","2011","Hard drive","Laptop","Copper",0.7
"1557","Apple Macbook pro 15.4"" A1286 ","2011","Hard drive","Laptop","Steel",61.1
"1558","Apple Macbook pro 15.4"" A1286 ","2011","Hard drive","Laptop","Plastic",29.5
"1559","Apple Macbook pro 15.4"" A1286 ","2011","Hard drive","Laptop","PCB",11.4
"1560","Apple Macbook pro 15.4"" A1286 ","2011","Hard drive","Laptop","Others",6.6
"1561","Apple Macbook pro 15.4"" A1286 ","2011","Heat sink","Laptop","Aluminum",12
"1562","Apple Macbook pro 15.4"" A1286 ","2011","Heat sink","Laptop","Copper",29
"1563","Apple Macbook pro 15.4"" A1286 ","2011","Heat sink","Laptop","Steel",2.5
"1564","Apple Macbook pro 15.4"" A1286 ","2011","Keyboard","Laptop","Aluminum",36
"1565","Apple Macbook pro 15.4"" A1286 ","2011","Keyboard","Laptop","Steel",1
"1566","Apple Macbook pro 15.4"" A1286 ","2011","Keyboard","Laptop","Plastic",56
"1567","Apple Macbook pro 15.4"" A1286 ","2011","Motherboard","Laptop","Aluminum",2.7
"1568","Apple Macbook pro 15.4"" A1286 ","2011","Motherboard","Laptop","Steel",1.9
"1569","Apple Macbook pro 15.4"" A1286 ","2011","Motherboard","Laptop","PCB",195
"1570","Apple Macbook pro 15.4"" A1286 ","2011","Motherboard","Laptop","Other metals",1
"1571","Apple Macbook pro 15.4"" A1286 ","2011","Optical drive","Laptop","Aluminum",56.4
"1572","Apple Macbook pro 15.4"" A1286 ","2011","Optical drive","Laptop","Copper",3.7
"1573","Apple Macbook pro 15.4"" A1286 ","2011","Optical drive","Laptop","Steel",51.4
"1574","Apple Macbook pro 15.4"" A1286 ","2011","Optical drive","Laptop","Plastic",5.9
"1575","Apple Macbook pro 15.4"" A1286 ","2011","Optical drive","Laptop","PCB",10.3
"1576","Apple Macbook pro 15.4"" A1286 ","2011","Optical drive","Laptop","Others",0.5
"1577","Apple Macbook pro 15.4"" A1286 ","2011","Speakers","Laptop","Steel",0.5
"1578","Apple Macbook pro 15.4"" A1286 ","2011","Speakers","Laptop","Plastic",13.6
"1579","Apple Macbook pro 15.4"" A1286 ","2011","Speakers","Laptop","Others",0.3
"1580","Apple Macbook pro 15.4"" A1286 ","2011","Other components*","Laptop","Aluminum",329.2
"1581","Apple Macbook pro 15.4"" A1286 ","2011","Other components*","Laptop","Steel",2.5
"1582","Apple Macbook pro 15.4"" A1286 ","2011","Other components*","Laptop","Plastic",24.4
"1583","Apple Macbook pro 15.4"" A1286 ","2011","Other components*","Laptop","Others",1.5
"1584","HP 19"" W1907 flat panel monitor ","2006","Casing","LCD monitor","Steel",3.6
"1585","HP 19"" W1907 flat panel monitor ","2006","Casing","LCD monitor","Plastic",572
"1586","HP 19"" W1907 flat panel monitor ","2006","Display","LCD monitor","Aluminum",19.8
"1587","HP 19"" W1907 flat panel monitor ","2006","Display","LCD monitor","Steel",774.9
"1588","HP 19"" W1907 flat panel monitor ","2006","Display","LCD monitor","Plastic",1052.8
"1589","HP 19"" W1907 flat panel monitor ","2006","Display","LCD monitor","PCB",30
"1590","HP 19"" W1907 flat panel monitor ","2006","Display","LCD monitor","Flat panel glass",392
"1591","HP 19"" W1907 flat panel monitor ","2006","Display","LCD monitor","Others",6.2
"1592","HP 19"" W1907 flat panel monitor ","2006","Interior frame","LCD monitor","Steel",792
"1593","HP 19"" W1907 flat panel monitor ","2006","Motherboard","LCD monitor","PCB",279
"1594","HP 19"" W1907 flat panel monitor ","2006","Speaker","LCD monitor","Steel",15.1
"1595","HP 19"" W1907 flat panel monitor ","2006","Speaker","LCD monitor","Plastic",24.2
"1596","HP 19"" W1907 flat panel monitor ","2006","Speaker","LCD monitor","Others",1.4
"1597","HP 19"" W1907 flat panel monitor ","2006","Stand","LCD monitor","Aluminum",400
"1598","HP 19"" W1907 flat panel monitor ","2006","Stand","LCD monitor","Steel",270.4
"1599","HP 19"" W1907 flat panel monitor ","2006","Stand","LCD monitor","Plastic",245
"1600","HP 19"" W1907 flat panel monitor ","2006","Stand","LCD monitor","Others",0.7
"1601","HP 19"" W1907 flat panel monitor ","2006","Other components*","LCD monitor","Aluminum",4.6
"1602","HP 19"" W1907 flat panel monitor ","2006","Other components*","LCD monitor","Steel",9
"1603","HP 19"" W1907 flat panel monitor ","2006","Other components*","LCD monitor","Plastic",27.3
"1604","HP 19"" W1907 flat panel monitor ","2006","Other components*","LCD monitor","PCB",43
"1605","HP 19"" W1907 flat panel monitor ","2006","Other components*","LCD monitor","Others",7.1
"1606","Dell 15"" E157FPB ","approx.  2008","Casing","LCD monitor","Steel",4.9
"1607","Dell 15"" E157FPB ","approx.  2008","Casing","LCD monitor","Plastic",255
"1608","Dell 15"" E157FPB ","approx.  2008","Display","LCD monitor","Aluminum",68
"1609","Dell 15"" E157FPB ","approx.  2008","Display","LCD monitor","Copper",1.55
"1610","Dell 15"" E157FPB ","approx.  2008","Display","LCD monitor","Steel",65.5
"1611","Dell 15"" E157FPB ","approx.  2008","Display","LCD monitor","Plastic",574.85
"1612","Dell 15"" E157FPB ","approx.  2008","Display","LCD monitor","PCB",17.4
"1613","Dell 15"" E157FPB ","approx.  2008","Display","LCD monitor","Flat panel glass",295
"1614","Dell 15"" E157FPB ","approx.  2008","Display","LCD monitor","Others",4
"1615","Dell 15"" E157FPB ","approx.  2008","Interior frame","LCD monitor","Steel",585
"1616","Dell 15"" E157FPB ","approx.  2008","Motherboard","LCD monitor","Steel",7.2
"1617","Dell 15"" E157FPB ","approx.  2008","Motherboard","LCD monitor","PCB",235
"1618","Dell 15"" E157FPB ","approx.  2008","Stand","LCD monitor","Aluminum",160
"1619","Dell 15"" E157FPB ","approx.  2008","Stand","LCD monitor","Steel",354.1
"1620","Dell 15"" E157FPB ","approx.  2008","Stand","LCD monitor","Plastic",162
"1621","Dell 15"" E157FPB ","approx.  2008","Stand","LCD monitor","Others",0.3
"1622","Dell 15"" E157FPB ","approx.  2008","Other components*","LCD monitor","Aluminum",21.2
"1623","Dell 15"" E157FPB ","approx.  2008","Other components*","LCD monitor","Copper",2
"1624","Dell 15"" E157FPB ","approx.  2008","Other components*","LCD monitor","Steel",11.6
"1625","Dell 15"" E157FPB ","approx.  2008","Other components*","LCD monitor","Plastic",4.3
"1626","Samsung Syncmaster 2243 21.5"" ","2009","Casing","LCD monitor","Steel",1003.5
"1627","Samsung Syncmaster 2243 21.5"" ","2009","Casing","LCD monitor","Plastic",1153
"1628","Samsung Syncmaster 2243 21.5"" ","2009","Display","LCD monitor","Flat panel glass",2350
"1629","Samsung Syncmaster 2243 21.5"" ","2009","Motherboard","LCD monitor","Copper",4.7
"1630","Samsung Syncmaster 2243 21.5"" ","2009","Motherboard","LCD monitor","PCB",35.4
"1631","Samsung Syncmaster 2243 21.5"" ","2009","Power Supply","LCD monitor","Aluminum",18
"1632","Samsung Syncmaster 2243 21.5"" ","2009","Power Supply","LCD monitor","Copper",101
"1633","Samsung Syncmaster 2243 21.5"" ","2009","Power Supply","LCD monitor","PCB",18
"1634","Samsung Syncmaster 2243 21.5"" ","2009","Power Supply","LCD monitor","Others",36.4
"1635","Samsung Syncmaster 2243 21.5"" ","2009","Other components*","LCD monitor","Copper",350
"1636","Samsung 40"" LN40B500P3F ","2009","Brackets","LCD TV","Steel",757.6
"1637","Samsung 40"" LN40B500P3F ","2009","Brackets","LCD TV","Plastic",165
"1638","Samsung 40"" LN40B500P3F ","2009","Case","LCD TV","Plastic",3650
"1639","Samsung 40"" LN40B500P3F ","2009","Display","LCD TV","Plastic",1165
"1640","Samsung 40"" LN40B500P3F ","2009","Display","LCD TV","PCB",96.1
"1641","Samsung 40"" LN40B500P3F ","2009","Display","LCD TV","Flat panel glass",1780
"1642","Samsung 40"" LN40B500P3F ","2009","Display","LCD TV","Others",166.6
"1643","Samsung 40"" LN40B500P3F ","2009","Inner frame","LCD TV","Steel",5000
"1644","Samsung 40"" LN40B500P3F ","2009","Motherboard","LCD TV","PCB",850
"1645","Samsung 40"" LN40B500P3F ","2009","Outer frame","LCD TV","Plastic",350
"1646","Samsung 40"" LN40B500P3F ","2009","Speakers","LCD TV","Steel",78.7
"1647","Samsung 40"" LN40B500P3F ","2009","Speakers","LCD TV","Plastic",170.2
"1648","Samsung 40"" LN40B500P3F ","2009","Speakers","LCD TV","PCB",121.6
"1649","Samsung 40"" LN40B500P3F ","2009","Other components*","LCD TV","Steel",52.6
"1650","Samsung 40"" LN40B500P3F ","2009","Other components*","LCD TV","Others",2.6
"1651","LCD TV 32"" ","unknown model and year","Chasis","LCD TV","Aluminum",205
"1652","LCD TV 32"" ","unknown model and year","Chasis","LCD TV","Steel",5498
"1653","LCD TV 32"" ","unknown model and year","Chasis","LCD TV","Plastic",3725.5
"1654","LCD TV 32"" ","unknown model and year","Chasis","LCD TV","Other metals",251.8
"1655","LCD TV 32"" ","unknown model and year","Display","LCD TV","PCB",156
"1656","LCD TV 32"" ","unknown model and year","Display","LCD TV","Flat panel glass",6990
"1657","LCD TV 32"" ","unknown model and year","Display","LCD TV","Other metals",216
"1658","LCD TV 32"" ","unknown model and year","Display","LCD TV","Others",5
"1659","LCD TV 32"" ","unknown model and year","Motherboard","LCD TV","Aluminum",20
"1660","LCD TV 32"" ","unknown model and year","Motherboard","LCD TV","Copper",1
"1661","LCD TV 32"" ","unknown model and year","Motherboard","LCD TV","Steel",28
"1662","LCD TV 32"" ","unknown model and year","Motherboard","LCD TV","PCB",467.6
"1663","LCD TV 32"" ","unknown model and year","Motherboard","LCD TV","Other metals",29.2
"1664","LCD TV 32"" ","unknown model and year","Motherboard","LCD TV","Others",121.9
"1665","LCD TV 32"" ","unknown model and year","Power supply","LCD TV","Aluminum",84.5
"1666","LCD TV 32"" ","unknown model and year","Power supply","LCD TV","Copper",22.8
"1667","LCD TV 32"" ","unknown model and year","Power supply","LCD TV","Steel",10.2
"1668","LCD TV 32"" ","unknown model and year","Power supply","LCD TV","Plastic",17.3
